Gene	Exon	Pos_IMGT	Pos_1000G
HLA-C	3	454	31238942
HLA-C	3	453	31238943
HLA-C	3	452	31238944
HLA-C	3	451	31238945
HLA-C	3	450	31238946
HLA-C	3	449	31238947
HLA-C	3	448	31238948
HLA-C	3	447	31238949
HLA-C	3	446	31238950
HLA-C	3	445	31238951
HLA-C	3	444	31238952
HLA-C	3	443	31238953
HLA-C	3	442	31238954
HLA-C	3	441	31238955
HLA-C	3	440	31238956
HLA-C	3	439	31238957
HLA-C	3	438	31238958
HLA-C	3	437	31238959
HLA-C	3	436	31238960
HLA-C	3	435	31238961
HLA-C	3	434	31238962
HLA-C	3	433	31238963
HLA-C	3	432	31238964
HLA-C	3	431	31238965
HLA-C	3	430	31238966
HLA-C	3	429	31238967
HLA-C	3	428	31238968
HLA-C	3	427	31238969
HLA-C	3	426	31238970
HLA-C	3	425	31238971
HLA-C	3	424	31238972
HLA-C	3	423	31238973
HLA-C	3	422	31238974
HLA-C	3	421	31238975
HLA-C	3	420	31238976
HLA-C	3	419	31238977
HLA-C	3	418	31238978
HLA-C	3	417	31238979
HLA-C	3	416	31238980
HLA-C	3	415	31238981
HLA-C	3	414	31238982
HLA-C	3	413	31238983
HLA-C	3	412	31238984
HLA-C	3	411	31238985
HLA-C	3	410	31238986
HLA-C	3	409	31238987
HLA-C	3	408	31238988
HLA-C	3	407	31238989
HLA-C	3	406	31238990
HLA-C	3	405	31238991
HLA-C	3	404	31238992
HLA-C	3	403	31238993
HLA-C	3	402	31238994
HLA-C	3	401	31238995
HLA-C	3	400	31238996
HLA-C	3	399	31238997
HLA-C	3	398	31238998
HLA-C	3	397	31238999
HLA-C	3	396	31239000
HLA-C	3	395	31239001
HLA-C	3	394	31239002
HLA-C	3	393	31239003
HLA-C	3	392	31239004
HLA-C	3	391	31239005
HLA-C	3	390	31239006
HLA-C	3	389	31239007
HLA-C	3	388	31239008
HLA-C	3	387	31239009
HLA-C	3	386	31239010
HLA-C	3	385	31239011
HLA-C	3	384	31239012
HLA-C	3	383	31239013
HLA-C	3	382	31239014
HLA-C	3	381	31239015
HLA-C	3	380	31239016
HLA-C	3	379	31239017
HLA-C	3	378	31239018
HLA-C	3	377	31239019
HLA-C	3	376	31239020
HLA-C	3	375	31239021
HLA-C	3	374	31239022
HLA-C	3	373	31239023
HLA-C	3	372	31239024
HLA-C	3	371	31239025
HLA-C	3	370	31239026
HLA-C	3	369	31239027
HLA-C	3	368	31239028
HLA-C	3	367	31239029
HLA-C	3	366	31239030
HLA-C	3	365	31239031
HLA-C	3	364	31239032
HLA-C	3	363	31239033
HLA-C	3	362	31239034
HLA-C	3	361	31239035
HLA-C	3	360	31239036
HLA-C	3	359	31239037
HLA-C	3	358	31239038
HLA-C	3	357	31239039
HLA-C	3	356	31239040
HLA-C	3	355	31239041
HLA-C	3	354	31239042
HLA-C	3	353	31239043
HLA-C	3	352	31239044
HLA-C	3	351	31239045
HLA-C	3	350	31239046
HLA-C	3	349	31239047
HLA-C	3	348	31239048
HLA-C	3	347	31239049
HLA-C	3	346	31239050
HLA-C	3	345	31239051
HLA-C	3	344	31239052
HLA-C	3	343	31239053
HLA-C	3	342	31239054
HLA-C	3	341	31239055
HLA-C	3	340	31239056
HLA-C	3	339	31239057
HLA-C	3	338	31239058
HLA-C	3	337	31239059
HLA-C	3	336	31239060
HLA-C	3	335	31239061
HLA-C	3	334	31239062
HLA-C	3	333	31239063
HLA-C	3	332	31239064
HLA-C	3	331	31239065
HLA-C	3	330	31239066
HLA-C	3	329	31239067
HLA-C	3	328	31239068
HLA-C	3	327	31239069
HLA-C	3	326	31239070
HLA-C	3	325	31239071
HLA-C	3	324	31239072
HLA-C	3	323	31239073
HLA-C	3	322	31239074
HLA-C	3	321	31239075
HLA-C	3	320	31239076
HLA-C	3	319	31239077
HLA-C	3	318	31239078
HLA-C	3	317	31239079
HLA-C	3	316	31239080
HLA-C	3	315	31239081
HLA-C	3	314	31239082
HLA-C	3	313	31239083
HLA-C	3	312	31239084
HLA-C	3	311	31239085
HLA-C	3	310	31239086
HLA-C	3	309	31239087
HLA-C	3	308	31239088
HLA-C	3	307	31239089
HLA-C	3	306	31239090
HLA-C	3	305	31239091
HLA-C	3	304	31239092
HLA-C	3	303	31239093
HLA-C	3	302	31239094
HLA-C	3	301	31239095
HLA-C	3	300	31239096
HLA-C	3	299	31239097
HLA-C	3	298	31239098
HLA-C	3	297	31239099
HLA-C	3	296	31239100
HLA-C	3	295	31239101
HLA-C	3	294	31239102
HLA-C	3	293	31239103
HLA-C	3	292	31239104
HLA-C	3	291	31239105
HLA-C	3	290	31239106
HLA-C	3	289	31239107
HLA-C	3	288	31239108
HLA-C	3	287	31239109
HLA-C	3	286	31239110
HLA-C	3	285	31239111
HLA-C	3	284	31239112
HLA-C	3	283	31239113
HLA-C	3	282	31239114
HLA-C	3	281	31239115
HLA-C	3	280	31239116
HLA-C	3	279	31239117
HLA-C	3	278	31239118
HLA-C	3	277	31239119
HLA-C	3	276	31239120
HLA-C	3	275	31239121
HLA-C	3	274	31239122
HLA-C	3	273	31239123
HLA-C	3	272	31239124
HLA-C	3	271	31239125
HLA-C	2	270	31239376
HLA-C	2	269	31239377
HLA-C	2	268	31239378
HLA-C	2	267	31239379
HLA-C	2	266	31239380
HLA-C	2	265	31239381
HLA-C	2	264	31239382
HLA-C	2	263	31239383
HLA-C	2	262	31239384
HLA-C	2	261	31239385
HLA-C	2	260	31239386
HLA-C	2	259	31239387
HLA-C	2	258	31239388
HLA-C	2	257	31239389
HLA-C	2	256	31239390
HLA-C	2	255	31239391
HLA-C	2	254	31239392
HLA-C	2	253	31239393
HLA-C	2	252	31239394
HLA-C	2	251	31239395
HLA-C	2	250	31239396
HLA-C	2	249	31239397
HLA-C	2	248	31239398
HLA-C	2	247	31239399
HLA-C	2	246	31239400
HLA-C	2	245	31239401
HLA-C	2	244	31239402
HLA-C	2	243	31239403
HLA-C	2	242	31239404
HLA-C	2	241	31239405
HLA-C	2	240	31239406
HLA-C	2	239	31239407
HLA-C	2	238	31239408
HLA-C	2	237	31239409
HLA-C	2	236	31239410
HLA-C	2	235	31239411
HLA-C	2	234	31239412
HLA-C	2	233	31239413
HLA-C	2	232	31239414
HLA-C	2	231	31239415
HLA-C	2	230	31239416
HLA-C	2	229	31239417
HLA-C	2	228	31239418
HLA-C	2	227	31239419
HLA-C	2	226	31239420
HLA-C	2	225	31239421
HLA-C	2	224	31239422
HLA-C	2	223	31239423
HLA-C	2	222	31239424
HLA-C	2	221	31239425
HLA-C	2	220	31239426
HLA-C	2	219	31239427
HLA-C	2	218	31239428
HLA-C	2	217	31239429
HLA-C	2	216	31239430
HLA-C	2	215	31239431
HLA-C	2	214	31239432
HLA-C	2	213	31239433
HLA-C	2	212	31239434
HLA-C	2	211	31239435
HLA-C	2	210	31239436
HLA-C	2	209	31239437
HLA-C	2	208	31239438
HLA-C	2	207	31239439
HLA-C	2	206	31239440
HLA-C	2	205	31239441
HLA-C	2	204	31239442
HLA-C	2	203	31239443
HLA-C	2	202	31239444
HLA-C	2	201	31239445
HLA-C	2	200	31239446
HLA-C	2	199	31239447
HLA-C	2	198	31239448
HLA-C	2	197	31239449
HLA-C	2	196	31239450
HLA-C	2	195	31239451
HLA-C	2	194	31239452
HLA-C	2	193	31239453
HLA-C	2	192	31239454
HLA-C	2	191	31239455
HLA-C	2	190	31239456
HLA-C	2	189	31239457
HLA-C	2	188	31239458
HLA-C	2	187	31239459
HLA-C	2	186	31239460
HLA-C	2	185	31239461
HLA-C	2	184	31239462
HLA-C	2	183	31239463
HLA-C	2	182	31239464
HLA-C	2	181	31239465
HLA-C	2	180	31239466
HLA-C	2	179	31239467
HLA-C	2	178	31239468
HLA-C	2	177	31239469
HLA-C	2	176	31239470
HLA-C	2	175	31239471
HLA-C	2	174	31239472
HLA-C	2	173	31239473
HLA-C	2	172	31239474
HLA-C	2	171	31239475
HLA-C	2	170	31239476
HLA-C	2	169	31239477
HLA-C	2	168	31239478
HLA-C	2	167	31239479
HLA-C	2	166	31239480
HLA-C	2	165	31239481
HLA-C	2	164	31239482
HLA-C	2	163	31239483
HLA-C	2	162	31239484
HLA-C	2	161	31239485
HLA-C	2	160	31239486
HLA-C	2	159	31239487
HLA-C	2	158	31239488
HLA-C	2	157	31239489
HLA-C	2	156	31239490
HLA-C	2	155	31239491
HLA-C	2	154	31239492
HLA-C	2	153	31239493
HLA-C	2	152	31239494
HLA-C	2	151	31239495
HLA-C	2	150	31239496
HLA-C	2	149	31239497
HLA-C	2	148	31239498
HLA-C	2	147	31239499
HLA-C	2	146	31239500
HLA-C	2	145	31239501
HLA-C	2	144	31239502
HLA-C	2	143	31239503
HLA-C	2	142	31239504
HLA-C	2	141	31239505
HLA-C	2	140	31239506
HLA-C	2	139	31239507
HLA-C	2	138	31239508
HLA-C	2	137	31239509
HLA-C	2	136	31239510
HLA-C	2	135	31239511
HLA-C	2	134	31239512
HLA-C	2	133	31239513
HLA-C	2	132	31239514
HLA-C	2	131	31239515
HLA-C	2	130	31239516
HLA-C	2	129	31239517
HLA-C	2	128	31239518
HLA-C	2	127	31239519
HLA-C	2	126	31239520
HLA-C	2	125	31239521
HLA-C	2	124	31239522
HLA-C	2	123	31239523
HLA-C	2	122	31239524
HLA-C	2	121	31239525
HLA-C	2	120	31239526
HLA-C	2	119	31239527
HLA-C	2	118	31239528
HLA-C	2	117	31239529
HLA-C	2	116	31239530
HLA-C	2	115	31239531
HLA-C	2	114	31239532
HLA-C	2	113	31239533
HLA-C	2	112	31239534
HLA-C	2	111	31239535
HLA-C	2	110	31239536
HLA-C	2	109	31239537
HLA-C	2	108	31239538
HLA-C	2	107	31239539
HLA-C	2	106	31239540
HLA-C	2	105	31239541
HLA-C	2	104	31239542
HLA-C	2	103	31239543
HLA-C	2	102	31239544
HLA-C	2	101	31239545
HLA-C	2	100	31239546
HLA-C	2	99	31239547
HLA-C	2	98	31239548
HLA-C	2	97	31239549
HLA-C	2	96	31239550
HLA-C	2	95	31239551
HLA-C	2	94	31239552
HLA-C	2	93	31239553
HLA-C	2	92	31239554
HLA-C	2	91	31239555
HLA-C	2	90	31239556
HLA-C	2	89	31239557
HLA-C	2	88	31239558
HLA-C	2	87	31239559
HLA-C	2	86	31239560
HLA-C	2	85	31239561
HLA-C	2	84	31239562
HLA-C	2	83	31239563
HLA-C	2	82	31239564
HLA-C	2	81	31239565
HLA-C	2	80	31239566
HLA-C	2	79	31239567
HLA-C	2	78	31239568
HLA-C	2	77	31239569
HLA-C	2	76	31239570
HLA-C	2	75	31239571
HLA-C	2	74	31239572
HLA-C	2	73	31239573
HLA-C	2	72	31239574
HLA-C	2	71	31239575
HLA-C	2	70	31239576
HLA-C	2	69	31239577
HLA-C	2	68	31239578
HLA-C	2	67	31239579
HLA-C	2	66	31239580
HLA-C	2	65	31239581
HLA-C	2	64	31239582
HLA-C	2	63	31239583
HLA-C	2	62	31239584
HLA-C	2	61	31239585
HLA-C	2	60	31239586
HLA-C	2	59	31239587
HLA-C	2	58	31239588
HLA-C	2	57	31239589
HLA-C	2	56	31239590
HLA-C	2	55	31239591
HLA-C	2	54	31239592
HLA-C	2	53	31239593
HLA-C	2	52	31239594
HLA-C	2	51	31239595
HLA-C	2	50	31239596
HLA-C	2	49	31239597
HLA-C	2	48	31239598
HLA-C	2	47	31239599
HLA-C	2	46	31239600
HLA-C	2	45	31239601
HLA-C	2	44	31239602
HLA-C	2	43	31239603
HLA-C	2	42	31239604
HLA-C	2	41	31239605
HLA-C	2	40	31239606
HLA-C	2	39	31239607
HLA-C	2	38	31239608
HLA-C	2	37	31239609
HLA-C	2	36	31239610
HLA-C	2	35	31239611
HLA-C	2	34	31239612
HLA-C	2	33	31239613
HLA-C	2	32	31239614
HLA-C	2	31	31239615
HLA-C	2	30	31239616
HLA-C	2	29	31239617
HLA-C	2	28	31239618
HLA-C	2	27	31239619
HLA-C	2	26	31239620
HLA-C	2	25	31239621
HLA-C	2	24	31239622
HLA-C	2	23	31239623
HLA-C	2	22	31239624
HLA-C	2	21	31239625
HLA-C	2	20	31239626
HLA-C	2	19	31239627
HLA-C	2	18	31239628
HLA-C	2	17	31239629
HLA-C	2	16	31239630
HLA-C	2	15	31239631
HLA-C	2	14	31239632
HLA-C	2	13	31239633
HLA-C	2	12	31239634
HLA-C	2	11	31239635
HLA-C	2	10	31239636
HLA-C	2	9	31239637
HLA-C	2	8	31239638
HLA-C	2	7	31239639
HLA-C	2	6	31239640
HLA-C	2	5	31239641
HLA-C	2	4	31239642
HLA-C	2	3	31239643
HLA-C	2	2	31239644
HLA-C	2	1	31239645
